Timestamp,ax,ay,az
840,-2451,3474,2790
841,-2453,3210,2451
842,-2092,3565,2170
843,-2237,3800,1976
844,-2281,3742,2827
845,-2551,3535,3086
846,-3103,3729,2466
847,-2922,3494,2366
848,-2146,3466,2199
849,-2638,3399,1988
850,-2784,3373,2237
851,-1723,3265,1980
852,-2143,3345,1677
853,-2635,3122,2081
854,-2414,3486,2674
855,-2410,3774,2517
856,-2297,3561,1846
857,-2187,3585,1968
858,-2245,3454,2265
859,-2468,3541,2334
860,-2683,3664,2244
861,-2850,3613,2073
862,-2858,3503,1918
863,-2772,3458,1908
864,-2669,3381,2024
865,-2574,3411,2065
866,-2638,3551,1890
867,-2596,3496,1892
868,-2518,3484,1864
869,-2556,3549,1954
870,-2675,3544,1886
871,-2644,3626,1989
872,-2588,3757,2013
873,-2841,3700,1840
874,-2870,3594,1863
875,-2678,3696,1860
876,-2261,3892,1787
877,-2416,3802,2080
878,-2439,3558,2038
879,-2346,3254,1939
880,-2279,3574,2090
881,-2049,3635,2014
882,-1830,3477,1822
883,-1839,3510,2197
884,-2609,3622,2264
885,-2511,3786,1902
886,-2494,3637,1848
887,-2533,3579,1621
888,-2384,3599,1746
889,-2553,3620,1776
890,-2514,3645,2043
891,-2487,3555,1919
892,-2724,3664,1810
893,-2700,3736,1665
894,-2186,3770,1662
895,-2636,3597,2222
896,-2784,3645,2257
897,-2530,3773,1778
898,-2435,3650,1830
899,-2503,3610,1901
900,-2264,3528,2003
901,-2626,3444,2058
902,-2736,3505,1792
903,-2576,3681,1751
904,-2253,3926,1879
905,-2459,3399,2308
906,-2671,3282,2521
907,-2564,3488,2116
908,-2119,3765,1763
909,-2140,3659,1926
910,-2168,3456,2176
911,-2432,3583,2160
912,-2630,3736,2035
913,-2421,3728,2005
914,-2163,3539,2072
915,-2226,3325,2163
916,-2435,3601,1823
917,-2782,3794,1896
918,-2595,3638,1918
919,-2480,3417,2301
920,-2386,3241,2238
921,-2366,3428,1999
922,-2448,3872,2023
923,-2475,3802,2024
924,-2483,3455,1599
925,-2969,3271,1813
926,-2885,3696,1628
927,-2792,3652,1722
928,-2729,3480,2289
929,-2677,3416,2113
930,-2695,3444,1793
931,-2669,3566,1891
932,-2719,3632,1924
933,-2859,3489,2064
934,-2866,3505,2149
935,-2769,3564,1761
936,-2551,3538,1270
937,-2225,3501,1229
938,-2204,3500,1436
939,-2602,3316,1905
940,-2546,3149,2676
941,-3280,3599,1924
942,-3224,3898,1641
943,-2784,3734,1975
944,-2750,3692,1971
945,-3242,3193,2053
946,-3341,3561,1781
947,-2764,3863,1415
948,-2344,3794,1352
949,-1796,4022,1676
950,-1036,3026,2467
951,-843,3230,1930
952,-2661,3947,1598
953,-2275,3676,2088
954,-2143,3156,2167
955,-2875,3141,1836
956,-3195,3382,2050
957,-2959,3730,2392
958,-2810,3600,2275
959,-2599,3487,2042
960,-2476,3197,2307
961,-2025,3519,2275
962,-2013,3501,2060
963,-2202,3684,2219
964,-2436,3519,2159
965,-2237,3392,2383
966,-1875,3502,2867
967,-2018,3238,2856
968,-2363,3245,2576
969,-2483,3206,2764
970,-2186,2420,3139
971,-2035,2281,3379
972,-1697,2385,4027
973,-1841,2606,4262
974,-1926,2946,3998
975,-2391,3288,4084
976,-1336,2908,4450
977,-727,2925,4553
978,-184,2960,4719
979,-181,3183,4103
980,181,3139,3877
981,548,3034,3846
982,845,2985,3522
983,1173,2857,3283
984,1228,2651,3186
985,1300,2401,3187
986,1647,2133,3001
987,1954,1948,2547
988,2145,1709,2521
989,2291,1615,2792
990,2310,1547,2991
991,2513,1422,3192
992,2793,1221,3310
993,2833,1089,3327
994,2790,1062,3471
995,3003,1015,3615
996,3203,953,3746
997,3286,878,3746
998,3163,806,3591
999,3131,821,3421
1000,3062,800,3339
1001,3033,918,3390
1002,3182,937,3340
1003,3380,859,3239
1004,3237,776,3338
1005,3129,757,3585
1006,2734,877,3631
1007,2312,947,3491
1008,2278,975,3283
1009,2677,1119,2996
1010,3109,1081,2777
1011,2482,955,2666
1012,2124,944,2635
1013,2542,395,2366
1014,2361,839,1865
1015,2359,951,1747
1016,2645,-176,2056
1017,2618,-136,2223
1018,2306,-1494,2508
1019,2275,-2121,3514
1020,2185,-2460,3777
1021,2597,-3101,3877
1022,2922,-3510,3800
1023,2989,-4008,3882
1024,3140,-3509,3992
1025,2598,-3918,4177
1026,2343,-2900,4237
1027,2265,-3394,4305
1028,1955,-4690,4289
1029,3017,-3834,3641
1030,2571,-3703,3342
1031,2248,-3051,3780
1032,2901,-2967,4090
1033,3464,-3207,4233
1034,3166,-2754,3885
1035,2716,-3025,3259
1036,3307,-3139,2863
1037,3171,-3199,2762
1038,3052,-3628,2617
1039,2480,-3455,2759
1040,2942,-2569,3083
1041,2519,-1957,2788
1042,2420,-2461,2824
1043,2523,-2901,2932
1044,2580,-3243,2979
1045,2644,-2476,3117
1046,2686,-2102,3134
1047,2585,-2519,3081
1048,2599,-2491,3041
1049,2288,-1228,3057
1050,2666,-2096,3211
1051,2668,-2412,3018
1052,2531,-2139,2942
1053,2330,-2297,3199
1054,1967,-2527,3379
1055,1785,-2660,3378
1056,1848,-2650,3293
1057,2150,-2882,3237
1058,2341,-3075,3309
1059,2232,-2910,3495
1060,2175,-2563,3734
1061,1841,-2302,3785
1062,1547,-2011,3625
1063,1660,-2015,3581
1064,1540,-2798,3504
1065,1353,-2132,3512
1066,1274,-2133,3448
1067,1128,-3028,3189
1068,1256,-3386,3035
1069,1364,-3468,3146
1070,1368,-3385,3423
1071,1497,-3648,3589
1072,1900,-3545,3616
1073,2312,-3310,3466
1074,2035,-3233,3327
1075,2295,-2251,3308
1076,2665,-1094,3308
1077,2274,-1872,3274
1078,2338,-2533,3308
1079,2449,-2713,3196
1080,2380,-2696,3065
1081,2286,-2824,2982
1082,2282,-2626,2963
1083,2208,-3007,2900
1084,1972,-3674,2931
1085,1776,-3573,2976
1086,1785,-2549,3088
1087,1900,-2506,3265
1088,2314,-3110,3411
1089,2321,-2787,3335
1090,2251,-1980,3235
1091,2512,-1707,3227
1092,2784,-2083,3316
1093,2797,-2718,3258
1094,2979,-2400,3026
1095,3301,-2169,2990
1096,2589,-2451,3104
1097,2696,-2513,3184
1098,1976,-3453,3465
1099,1309,-3266,3676
1100,2199,-2748,3710
1101,2035,-3389,3894
1102,1204,-3288,4052
1103,1244,-3523,4154
1104,1621,-3740,4081
1105,1868,-3777,3868
1106,3286,-3854,3891
1107,2551,-3899,3787
1108,2939,-3605,3233
1109,1778,-3131,2672
1110,2981,-2720,1977
1111,2732,-2360,1962
1112,2879,-2147,2442
1113,2805,-2136,2617
1114,3058,-2117,2352
1115,2949,-2010,2156
1116,3031,-1628,2066
1117,2830,-1608,2198
1118,2781,-1685,2704
1119,2824,-1703,3014
1120,2808,-1871,3327
1121,2651,-1847,3561
1122,2983,-1870,3473
1123,1418,-1960,3493
1124,1621,-1631,4029
1125,1428,-1317,4111
1126,1398,-1479,3907
1127,1849,-1397,3625
1128,3001,-1601,3204
1129,2672,-1732,3289
1130,2219,-1629,3238
1131,2025,-1895,3104
1132,1676,-1986,3358
1133,2167,-1911,3420
1134,2644,-2071,3487
1135,2823,-2073,3575
1136,3176,-2020,3482
1137,2940,-2004,3544
1138,2508,-1866,3650
1139,2371,-1852,3725
1140,2670,-1885,3514
1141,2385,-1996,3335
1142,2587,-1771,3343
1143,3023,-1587,3222
1144,2528,-1723,3165
1145,2272,-2064,3514
1146,2014,-1913,3843
1147,2728,-1582,3798
1148,2898,-2197,3990
1149,2772,-2161,3719
1150,2265,-2044,3355
1151,1918,-1820,3608
1152,1658,-1788,3779
1153,2034,-1844,3942
1154,705,-1959,4872
1155,468,-1746,4862
1156,838,-1642,4169
1157,166,-1675,4006
1158,-61,-1719,4277
1159,-265,-1673,4433
1160,-299,-1321,4689
1161,1831,-813,4437
1162,2508,-3219,3822
1163,-98,-3953,2472
1164,-3516,-3476,2058
1165,-1522,-2291,-357
1166,-4275,-1649,-2314
1167,-5394,-1519,-3181
1168,-6321,-1544,-3870
1169,-6966,-1205,-5164
1170,-6628,-1280,-6781
1171,-5450,-1873,-8991
1172,-4670,-2526,-9280
1173,-3927,-2549,-9257
1174,-2924,-1402,-8601
1175,-2625,-14,-6322
1176,-2460,984,-3848
1177,-2111,1291,-2263
1178,-1819,777,-918
1179,-2033,396,-253
1180,-2846,289,-572
1181,-3015,448,-616
1182,-2818,553,-475
1183,-2841,727,-564
1184,-2865,924,-776
1185,-2750,1076,-1127
1186,-2622,1268,-1453
1187,-2584,1569,-1776
1188,-2540,1815,-1894
1189,-2493,1982,-1949
1190,-2563,2119,-2302
1191,-2616,2251,-2611
1192,-2454,2264,-2711
1193,-2465,2189,-2625
1194,-2406,2512,-2592
1195,-2638,2397,-2484
1196,-2872,2243,-2229
1197,-2883,2055,-2039
1198,-2896,1429,-2047
1199,-3246,905,-2574
1200,-3320,300,-3174
1201,-2226,-77,-2775
1202,-2385,-562,-2440
1203,-3894,-399,-3312
1204,-3970,-335,-4409
1205,-3863,-397,-4927
1206,-4465,-158,-4614
1207,-4956,302,-3713
1208,-4977,693,-2813
1209,-5423,835,-2298
1210,-5231,809,-2197
1211,-4351,617,-2094
1212,-3775,613,-1376
1213,-3932,269,-488
1214,-3609,147,-7
